cid	atc	pert_iname	canonical_smiles	canonical_smiles_stereo	pert_id	inst_id	cell_id	det_plate	det_well	pert_mfc_id	pert_dose	pert_dose_unit	pert_type	pert_time	pert_time_unit	cell_type	base_cell_id	precursor_cell_id	modification	sample_type	primary_site	subtype	original_growth_pattern	provider_catalog_id	original_source_vendor	donor_age	donor_sex	donor_ethnicity
2160	N06AA09	amitriptyline	CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2CCc2ccccc21	BRD-K53737926	REP.A007_A375_24H_X2_B22:L02	A375	REP.A007_A375_24H_X2_B22	L02	BRD-K53737926-003-27-8	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
2160	N06AA09	amitriptyline	CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2CCc2ccccc21	BRD-K53737926	REP.A007_A375_24H_X2_B22:L03	A375	REP.A007_A375_24H_X2_B22	L03	BRD-K53737926-003-27-8	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
2160	N06AA09	amitriptyline	CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2CCc2ccccc21	BRD-K53737926	REP.A007_A375_24H_X2_B22:L04	A375	REP.A007_A375_24H_X2_B22	L04	BRD-K53737926-003-27-8	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
2160	N06AA09	amitriptyline	CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2CCc2ccccc21	BRD-K53737926	REP.A007_A375_24H_X2_B22:L05	A375	REP.A007_A375_24H_X2_B22	L05	BRD-K53737926-003-27-8	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
2160	N06AA09	amitriptyline	CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2CCc2ccccc21	BRD-K53737926	REP.A007_A375_24H_X2_B22:L06	A375	REP.A007_A375_24H_X2_B22	L06	BRD-K53737926-003-27-8	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
2160	N06AA09	amitriptyline	CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2CCc2ccccc21	BRD-K53737926	REP.A007_A375_24H_X3_B22:L01	A375	REP.A007_A375_24H_X3_B22	L01	BRD-K53737926-003-27-8	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
2160	N06AA09	amitriptyline	CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2CCc2ccccc21	BRD-K53737926	REP.A007_A375_24H_X3_B22:L02	A375	REP.A007_A375_24H_X3_B22	L02	BRD-K53737926-003-27-8	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
2160	N06AA09	amitriptyline	CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2CCc2ccccc21	BRD-K53737926	REP.A007_A375_24H_X3_B22:L03	A375	REP.A007_A375_24H_X3_B22	L03	BRD-K53737926-003-27-8	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
2160	N06AA09	amitriptyline	CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2CCc2ccccc21	BRD-K53737926	REP.A007_A375_24H_X3_B22:L04	A375	REP.A007_A375_24H_X3_B22	L04	BRD-K53737926-003-27-8	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
2160	N06AA09	amitriptyline	CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2CCc2ccccc21	BRD-K53737926	REP.A007_A375_24H_X3_B22:L05	A375	REP.A007_A375_24H_X3_B22	L05	BRD-K53737926-003-27-8	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
2160	N06AA09	amitriptyline	CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2CCc2ccccc21	BRD-K53737926	REP.A007_A375_24H_X3_B22:L06	A375	REP.A007_A375_24H_X3_B22	L06	BRD-K53737926-003-27-8	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4543	N06AA10	nortriptyline	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CNCCC=C1c2ccccc2CCc2ccccc21	BRD-K91263825	REP.A026_A375_24H_X1_B25:J07	A375	REP.A026_A375_24H_X1_B25	J07	BRD-K91263825-003-21-4	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4543	N06AA10	nortriptyline	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CNCCC=C1c2ccccc2CCc2ccccc21	BRD-K91263825	REP.A026_A375_24H_X1_B25:J08	A375	REP.A026_A375_24H_X1_B25	J08	BRD-K91263825-003-21-4	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4543	N06AA10	nortriptyline	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CNCCC=C1c2ccccc2CCc2ccccc21	BRD-K91263825	REP.A026_A375_24H_X1_B25:J09	A375	REP.A026_A375_24H_X1_B25	J09	BRD-K91263825-003-21-4	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4543	N06AA10	nortriptyline	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CNCCC=C1c2ccccc2CCc2ccccc21	BRD-K91263825	REP.A026_A375_24H_X1_B25:J10	A375	REP.A026_A375_24H_X1_B25	J10	BRD-K91263825-003-21-4	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4543	N06AA10	nortriptyline	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CNCCC=C1c2ccccc2CCc2ccccc21	BRD-K91263825	REP.A026_A375_24H_X1_B25:J11	A375	REP.A026_A375_24H_X1_B25	J11	BRD-K91263825-003-21-4	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4543	N06AA10	nortriptyline	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CNCCC=C1c2ccccc2CCc2ccccc21	BRD-K91263825	REP.A026_A375_24H_X1_B25:J12	A375	REP.A026_A375_24H_X1_B25	J12	BRD-K91263825-003-21-4	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4543	N06AA10	nortriptyline	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CNCCC=C1c2ccccc2CCc2ccccc21	BRD-K91263825	REP.A026_A375_24H_X2_B25:J07	A375	REP.A026_A375_24H_X2_B25	J07	BRD-K91263825-003-21-4	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4543	N06AA10	nortriptyline	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CNCCC=C1c2ccccc2CCc2ccccc21	BRD-K91263825	REP.A026_A375_24H_X2_B25:J08	A375	REP.A026_A375_24H_X2_B25	J08	BRD-K91263825-003-21-4	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4543	N06AA10	nortriptyline	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CNCCC=C1c2ccccc2CCc2ccccc21	BRD-K91263825	REP.A026_A375_24H_X2_B25:J09	A375	REP.A026_A375_24H_X2_B25	J09	BRD-K91263825-003-21-4	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4543	N06AA10	nortriptyline	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CNCCC=C1c2ccccc2CCc2ccccc21	BRD-K91263825	REP.A026_A375_24H_X2_B25:J10	A375	REP.A026_A375_24H_X2_B25	J10	BRD-K91263825-003-21-4	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4543	N06AA10	nortriptyline	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CNCCC=C1c2ccccc2CCc2ccccc21	BRD-K91263825	REP.A026_A375_24H_X2_B25:J11	A375	REP.A026_A375_24H_X2_B25	J11	BRD-K91263825-003-21-4	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4543	N06AA10	nortriptyline	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CNCCC=C1c2ccccc2CCc2ccccc21	BRD-K91263825	REP.A026_A375_24H_X2_B25:J12	A375	REP.A026_A375_24H_X2_B25	J12	BRD-K91263825-003-21-4	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4543	N06AA10	nortriptyline	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CNCCC=C1c2ccccc2CCc2ccccc21	BRD-K91263825	REP.A026_A375_24H_X3_B25:J07	A375	REP.A026_A375_24H_X3_B25	J07	BRD-K91263825-003-21-4	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4543	N06AA10	nortriptyline	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CNCCC=C1c2ccccc2CCc2ccccc21	BRD-K91263825	REP.A026_A375_24H_X3_B25:J08	A375	REP.A026_A375_24H_X3_B25	J08	BRD-K91263825-003-21-4	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4543	N06AA10	nortriptyline	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CNCCC=C1c2ccccc2CCc2ccccc21	BRD-K91263825	REP.A026_A375_24H_X3_B25:J09	A375	REP.A026_A375_24H_X3_B25	J09	BRD-K91263825-003-21-4	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4543	N06AA10	nortriptyline	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CNCCC=C1c2ccccc2CCc2ccccc21	BRD-K91263825	REP.A026_A375_24H_X3_B25:J10	A375	REP.A026_A375_24H_X3_B25	J10	BRD-K91263825-003-21-4	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4543	N06AA10	nortriptyline	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CNCCC=C1c2ccccc2CCc2ccccc21	BRD-K91263825	REP.A026_A375_24H_X3_B25:J11	A375	REP.A026_A375_24H_X3_B25	J11	BRD-K91263825-003-21-4	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4543	N06AA10	nortriptyline	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	CNCCC=C1c2ccccc2CCc2ccccc21	BRD-K91263825	REP.A026_A375_24H_X3_B25:J12	A375	REP.A026_A375_24H_X3_B25	J12	BRD-K91263825-003-21-4	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4976	N06AA11	protriptyline	CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13	CNCCCC1c2ccccc2C=Cc2ccccc21	BRD-K42098891	REP.A013_A375_24H_X1_B24:L01	A375	REP.A013_A375_24H_X1_B24	L01	BRD-K42098891-003-20-5	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4976	N06AA11	protriptyline	CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13	CNCCCC1c2ccccc2C=Cc2ccccc21	BRD-K42098891	REP.A013_A375_24H_X1_B24:L02	A375	REP.A013_A375_24H_X1_B24	L02	BRD-K42098891-003-20-5	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4976	N06AA11	protriptyline	CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13	CNCCCC1c2ccccc2C=Cc2ccccc21	BRD-K42098891	REP.A013_A375_24H_X1_B24:L03	A375	REP.A013_A375_24H_X1_B24	L03	BRD-K42098891-003-20-5	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4976	N06AA11	protriptyline	CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13	CNCCCC1c2ccccc2C=Cc2ccccc21	BRD-K42098891	REP.A013_A375_24H_X1_B24:L04	A375	REP.A013_A375_24H_X1_B24	L04	BRD-K42098891-003-20-5	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4976	N06AA11	protriptyline	CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13	CNCCCC1c2ccccc2C=Cc2ccccc21	BRD-K42098891	REP.A013_A375_24H_X1_B24:L05	A375	REP.A013_A375_24H_X1_B24	L05	BRD-K42098891-003-20-5	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4976	N06AA11	protriptyline	CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13	CNCCCC1c2ccccc2C=Cc2ccccc21	BRD-K42098891	REP.A013_A375_24H_X1_B24:L06	A375	REP.A013_A375_24H_X1_B24	L06	BRD-K42098891-003-20-5	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4976	N06AA11	protriptyline	CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13	CNCCCC1c2ccccc2C=Cc2ccccc21	BRD-K42098891	REP.A013_A375_24H_X2_B24:L01	A375	REP.A013_A375_24H_X2_B24	L01	BRD-K42098891-003-20-5	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4976	N06AA11	protriptyline	CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13	CNCCCC1c2ccccc2C=Cc2ccccc21	BRD-K42098891	REP.A013_A375_24H_X2_B24:L02	A375	REP.A013_A375_24H_X2_B24	L02	BRD-K42098891-003-20-5	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4976	N06AA11	protriptyline	CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13	CNCCCC1c2ccccc2C=Cc2ccccc21	BRD-K42098891	REP.A013_A375_24H_X2_B24:L03	A375	REP.A013_A375_24H_X2_B24	L03	BRD-K42098891-003-20-5	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4976	N06AA11	protriptyline	CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13	CNCCCC1c2ccccc2C=Cc2ccccc21	BRD-K42098891	REP.A013_A375_24H_X2_B24:L04	A375	REP.A013_A375_24H_X2_B24	L04	BRD-K42098891-003-20-5	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4976	N06AA11	protriptyline	CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13	CNCCCC1c2ccccc2C=Cc2ccccc21	BRD-K42098891	REP.A013_A375_24H_X2_B24:L05	A375	REP.A013_A375_24H_X2_B24	L05	BRD-K42098891-003-20-5	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4976	N06AA11	protriptyline	CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13	CNCCCC1c2ccccc2C=Cc2ccccc21	BRD-K42098891	REP.A013_A375_24H_X2_B24:L06	A375	REP.A013_A375_24H_X2_B24	L06	BRD-K42098891-003-20-5	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4976	N06AA11	protriptyline	CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13	CNCCCC1c2ccccc2C=Cc2ccccc21	BRD-K42098891	REP.A013_A375_24H_X3_B24:L01	A375	REP.A013_A375_24H_X3_B24	L01	BRD-K42098891-003-20-5	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4976	N06AA11	protriptyline	CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13	CNCCCC1c2ccccc2C=Cc2ccccc21	BRD-K42098891	REP.A013_A375_24H_X3_B24:L02	A375	REP.A013_A375_24H_X3_B24	L02	BRD-K42098891-003-20-5	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4976	N06AA11	protriptyline	CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13	CNCCCC1c2ccccc2C=Cc2ccccc21	BRD-K42098891	REP.A013_A375_24H_X3_B24:L03	A375	REP.A013_A375_24H_X3_B24	L03	BRD-K42098891-003-20-5	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4976	N06AA11	protriptyline	CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13	CNCCCC1c2ccccc2C=Cc2ccccc21	BRD-K42098891	REP.A013_A375_24H_X3_B24:L04	A375	REP.A013_A375_24H_X3_B24	L04	BRD-K42098891-003-20-5	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4976	N06AA11	protriptyline	CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13	CNCCCC1c2ccccc2C=Cc2ccccc21	BRD-K42098891	REP.A013_A375_24H_X3_B24:L05	A375	REP.A013_A375_24H_X3_B24	L05	BRD-K42098891-003-20-5	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
4976	N06AA11	protriptyline	CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13	CNCCCC1c2ccccc2C=Cc2ccccc21	BRD-K42098891	REP.A013_A375_24H_X3_B24:L06	A375	REP.A013_A375_24H_X3_B24	L06	BRD-K42098891-003-20-5	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
667477	N06AA12	doxepin	CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2COc2ccccc21	BRD-K37694030	REP.A014_A375_24H_X1_B23:N01	A375	REP.A014_A375_24H_X1_B23	N01	BRD-K37694030-003-12-7	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
667477	N06AA12	doxepin	CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2COc2ccccc21	BRD-K37694030	REP.A014_A375_24H_X1_B23:N02	A375	REP.A014_A375_24H_X1_B23	N02	BRD-K37694030-003-12-7	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
667477	N06AA12	doxepin	CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2COc2ccccc21	BRD-K37694030	REP.A014_A375_24H_X1_B23:N03	A375	REP.A014_A375_24H_X1_B23	N03	BRD-K37694030-003-12-7	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
667477	N06AA12	doxepin	CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2COc2ccccc21	BRD-K37694030	REP.A014_A375_24H_X1_B23:N04	A375	REP.A014_A375_24H_X1_B23	N04	BRD-K37694030-003-12-7	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
667477	N06AA12	doxepin	CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2COc2ccccc21	BRD-K37694030	REP.A014_A375_24H_X1_B23:N05	A375	REP.A014_A375_24H_X1_B23	N05	BRD-K37694030-003-12-7	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
667477	N06AA12	doxepin	CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2COc2ccccc21	BRD-K37694030	REP.A014_A375_24H_X1_B23:N06	A375	REP.A014_A375_24H_X1_B23	N06	BRD-K37694030-003-12-7	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
667477	N06AA12	doxepin	CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2COc2ccccc21	BRD-K37694030	REP.A014_A375_24H_X2.A2_B25:N01	A375	REP.A014_A375_24H_X2.A2_B25	N01	BRD-K37694030-003-12-7	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
667477	N06AA12	doxepin	CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2COc2ccccc21	BRD-K37694030	REP.A014_A375_24H_X2.A2_B25:N02	A375	REP.A014_A375_24H_X2.A2_B25	N02	BRD-K37694030-003-12-7	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
667477	N06AA12	doxepin	CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2COc2ccccc21	BRD-K37694030	REP.A014_A375_24H_X2.A2_B25:N03	A375	REP.A014_A375_24H_X2.A2_B25	N03	BRD-K37694030-003-12-7	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
667477	N06AA12	doxepin	CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2COc2ccccc21	BRD-K37694030	REP.A014_A375_24H_X2.A2_B25:N04	A375	REP.A014_A375_24H_X2.A2_B25	N04	BRD-K37694030-003-12-7	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
667477	N06AA12	doxepin	CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2COc2ccccc21	BRD-K37694030	REP.A014_A375_24H_X2.A2_B25:N05	A375	REP.A014_A375_24H_X2.A2_B25	N05	BRD-K37694030-003-12-7	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
667477	N06AA12	doxepin	CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2COc2ccccc21	BRD-K37694030	REP.A014_A375_24H_X2.A2_B25:N06	A375	REP.A014_A375_24H_X2.A2_B25	N06	BRD-K37694030-003-12-7	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
667477	N06AA12	doxepin	CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2COc2ccccc21	BRD-K37694030	REP.A014_A375_24H_X3_B23:N01	A375	REP.A014_A375_24H_X3_B23	N01	BRD-K37694030-003-12-7	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
667477	N06AA12	doxepin	CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2COc2ccccc21	BRD-K37694030	REP.A014_A375_24H_X3_B23:N02	A375	REP.A014_A375_24H_X3_B23	N02	BRD-K37694030-003-12-7	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
667477	N06AA12	doxepin	CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2COc2ccccc21	BRD-K37694030	REP.A014_A375_24H_X3_B23:N03	A375	REP.A014_A375_24H_X3_B23	N03	BRD-K37694030-003-12-7	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
667477	N06AA12	doxepin	CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2COc2ccccc21	BRD-K37694030	REP.A014_A375_24H_X3_B23:N04	A375	REP.A014_A375_24H_X3_B23	N04	BRD-K37694030-003-12-7	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
667477	N06AA12	doxepin	CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31	CN(C)CCC=C1c2ccccc2COc2ccccc21	BRD-K37694030	REP.A014_A375_24H_X3_B23:N05	A375	REP.A014_A375_24H_X3_B23	N05	BRD-K37694030-003-12-7	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
