cid	atc	pert_iname	pert_id	pert_count	cell_id_count	inst_id	rna_plate	rna_well	pert_type	pert_dose	pert_dose_unit	pert_time	pert_time_unit	cell_id	cell_type	base_cell_id	precursor_cell_id	modification	sample_type	primary_site	subtype	original_growth_pattern	provider_catalog_id	original_source_vendor	donor_age	donor_sex	donor_ethnicity
CID100002170	N06AA17	amoxapine	BRD-K02265150	1	13	CPC020_A375_6H_X5_F1B5_DUO52HI53LO:F24	CPC020_A375_6H_X5	F24	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002170	N06AA17	amoxapine	BRD-K02265150	1	13	CPC020_A375_6H_X5_F1B5_DUO52HI53LO:H08	CPC020_A375_6H_X5	H08	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002170	N06AA17	amoxapine	BRD-K02265150	1	13	CPC017_A375_6H_X2_B4_DUO52HI53LO:K18	CPC017_A375_6H_X2	K18	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002170	N06AA17	amoxapine	BRD-K02265150	1	13	CPC017_A375_6H_X3_B4_DUO52HI53LO:K18	CPC017_A375_6H_X3	K18	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB04	citalopram	BRD-A47598013	1	9	CPC005_A375_24H_X1_B3_DUO52HI53LO:F24	CPC005_A375_24H_X1	F24	trt_cp	10.0	um	24	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB04	citalopram	BRD-A47598013	1	9	CPC005_A375_24H_X2_B3_DUO52HI53LO:F24	CPC005_A375_24H_X2	F24	trt_cp	10.0	um	24	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB04	citalopram	BRD-A47598013	1	9	CPC005_A375_24H_X3_B3_DUO52HI53LO:F24	CPC005_A375_24H_X3	F24	trt_cp	10.0	um	24	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB04	citalopram	BRD-A47598013	1	9	CPC005_A375_6H_X1_B3_DUO52HI53LO:F24	CPC005_A375_6H_X1	F24	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB04	citalopram	BRD-A47598013	1	9	CPC005_A375_6H_X2_B3_DUO52HI53LO:F24	CPC005_A375_6H_X2	F24	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB04	citalopram	BRD-A47598013	1	9	CPC005_A375_6H_X3_B3_DUO52HI53LO:F24	CPC005_A375_6H_X3	F24	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB04	citalopram	BRD-A47598013	1	9	CPC009_A375_6H_X1_B3_DUO52HI53LO:B24	CPC009_A375_6H_X1	B24	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB04	citalopram	BRD-A47598013	1	9	CPC009_A375_6H_X2_F1B3_DUO52HI53LO:B24	CPC009_A375_6H_X2	B24	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB04	citalopram	BRD-A47598013	1	9	CPC009_A375_6H_X4_B5_DUO52HI53LO:B24	CPC009_A375_6H_X4	B24	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB04	citalopram	BRD-A47598013	1	9	CPC009_A375_6H_X5_F1B5_DUO52HI53LO:B24	CPC009_A375_6H_X5	B24	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB04	citalopram	BRD-A47598013	1	9	CPC011_A375_6H_X1_B3_DUO52HI53LO:P10	CPC011_A375_6H_X1	P10	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB04	citalopram	BRD-A47598013	1	9	CPC011_A375_6H_X2_B3_DUO52HI53LO:P10	CPC011_A375_6H_X2	P10	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB04	citalopram	BRD-A47598013	1	9	CPC011_A375_6H_X3_B3_DUO52HI53LO:P10	CPC011_A375_6H_X3	P10	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB10	citalopram	BRD-A47598013	1	9	CPC005_A375_24H_X1_B3_DUO52HI53LO:F24	CPC005_A375_24H_X1	F24	trt_cp	10.0	um	24	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB10	citalopram	BRD-A47598013	1	9	CPC005_A375_24H_X2_B3_DUO52HI53LO:F24	CPC005_A375_24H_X2	F24	trt_cp	10.0	um	24	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB10	citalopram	BRD-A47598013	1	9	CPC005_A375_24H_X3_B3_DUO52HI53LO:F24	CPC005_A375_24H_X3	F24	trt_cp	10.0	um	24	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB10	citalopram	BRD-A47598013	1	9	CPC005_A375_6H_X1_B3_DUO52HI53LO:F24	CPC005_A375_6H_X1	F24	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB10	citalopram	BRD-A47598013	1	9	CPC005_A375_6H_X2_B3_DUO52HI53LO:F24	CPC005_A375_6H_X2	F24	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB10	citalopram	BRD-A47598013	1	9	CPC005_A375_6H_X3_B3_DUO52HI53LO:F24	CPC005_A375_6H_X3	F24	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB10	citalopram	BRD-A47598013	1	9	CPC009_A375_6H_X1_B3_DUO52HI53LO:B24	CPC009_A375_6H_X1	B24	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB10	citalopram	BRD-A47598013	1	9	CPC009_A375_6H_X2_F1B3_DUO52HI53LO:B24	CPC009_A375_6H_X2	B24	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB10	citalopram	BRD-A47598013	1	9	CPC009_A375_6H_X4_B5_DUO52HI53LO:B24	CPC009_A375_6H_X4	B24	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB10	citalopram	BRD-A47598013	1	9	CPC009_A375_6H_X5_F1B5_DUO52HI53LO:B24	CPC009_A375_6H_X5	B24	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB10	citalopram	BRD-A47598013	1	9	CPC011_A375_6H_X1_B3_DUO52HI53LO:P10	CPC011_A375_6H_X1	P10	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB10	citalopram	BRD-A47598013	1	9	CPC011_A375_6H_X2_B3_DUO52HI53LO:P10	CPC011_A375_6H_X2	P10	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB10	citalopram	BRD-A47598013	1	9	CPC011_A375_6H_X3_B3_DUO52HI53LO:P10	CPC011_A375_6H_X3	P10	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	13	CPC018_A375_6H_X4_F1B5_DUO52HI53LO:F20	CPC018_A375_6H_X4	F20	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	13	CPC018_A375_6H_X5_F1B5_DUO52HI53LO:F20	CPC018_A375_6H_X5	F20	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	13	CPC020_A375_6H_X1_B4_DUO52HI53LO:P19	CPC020_A375_6H_X1	P19	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	13	CPC020_A375_6H_X2_B4_DUO52HI53LO:P19	CPC020_A375_6H_X2	P19	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	13	CPC020_A375_6H_X3_B4_DUO52HI53LO:P19	CPC020_A375_6H_X3	P19	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	13	CPC020_A375_6H_X4_B5_DUO52HI53LO:P19	CPC020_A375_6H_X4	P19	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	13	CPC018_A375_6H_X1_B4_DUO52HI53LO:F20	CPC018_A375_6H_X1	F20	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	13	CPC018_A375_6H_X2_B4_DUO52HI53LO:F20	CPC018_A375_6H_X2	F20	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	13	CPC018_A375_6H_X3_B4_DUO52HI53LO:F20	CPC018_A375_6H_X3	F20	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002995	N06AA01	desipramine	BRD-K60762818	1	13	CPC004_A375_6H_X1_B3_DUO52HI53LO:E11	CPC004_A375_6H_X1	E11	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002995	N06AA01	desipramine	BRD-K60762818	1	13	CPC004_A375_6H_X2_B3_DUO52HI53LO:E11	CPC004_A375_6H_X2	E11	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002995	N06AA01	desipramine	BRD-K60762818	1	13	CPC004_A375_6H_X3_B3_DUO52HI53LO:E11	CPC004_A375_6H_X3	E11	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002995	N06AA01	desipramine	BRD-K60762818	1	13	CPC017_A375_6H_X4_F1B5_DUO52HI53LO:M02	CPC017_A375_6H_X4	M02	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002995	N06AA01	desipramine	BRD-K60762818	1	13	CPC020_A375_6H_X1_B4_DUO52HI53LO:F21	CPC020_A375_6H_X1	F21	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002995	N06AA01	desipramine	BRD-K60762818	1	13	CPC020_A375_6H_X2_B4_DUO52HI53LO:F21	CPC020_A375_6H_X2	F21	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002995	N06AA01	desipramine	BRD-K60762818	1	13	CPC020_A375_6H_X3_B4_DUO52HI53LO:F21	CPC020_A375_6H_X3	F21	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002995	N06AA01	desipramine	BRD-K60762818	1	13	CPC020_A375_6H_X4_B5_DUO52HI53LO:F21	CPC020_A375_6H_X4	F21	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002995	N06AA01	desipramine	BRD-K60762818	1	13	CPC020_A375_6H_X5_F1B5_DUO52HI53LO:F21	CPC020_A375_6H_X5	F21	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002995	N06AA01	desipramine	BRD-K60762818	1	13	CPC017_A375_6H_X2_B4_DUO52HI53LO:M02	CPC017_A375_6H_X2	M02	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002995	N06AA01	desipramine	BRD-K60762818	1	13	CPC017_A375_6H_X3_B4_DUO52HI53LO:M02	CPC017_A375_6H_X3	M02	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K36616567	3	13	CPC004_A375_6H_X1_B3_DUO52HI53LO:K17	CPC004_A375_6H_X1	K17	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K36616567	3	13	CPC004_A375_6H_X2_B3_DUO52HI53LO:K17	CPC004_A375_6H_X2	K17	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K36616567	3	13	CPC004_A375_6H_X3_B3_DUO52HI53LO:K17	CPC004_A375_6H_X3	K17	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K36616567	3	13	CPC018_A375_6H_X4_F1B5_DUO52HI53LO:A20	CPC018_A375_6H_X4	A20	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K36616567	3	13	CPC018_A375_6H_X5_F1B5_DUO52HI53LO:A20	CPC018_A375_6H_X5	A20	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K36616567	3	13	CPC018_A375_6H_X1_B4_DUO52HI53LO:A20	CPC018_A375_6H_X1	A20	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K36616567	3	13	CPC018_A375_6H_X2_B4_DUO52HI53LO:A20	CPC018_A375_6H_X2	A20	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K36616567	3	13	CPC018_A375_6H_X3_B4_DUO52HI53LO:A20	CPC018_A375_6H_X3	A20	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	3	13	CPC004_A375_6H_X1_B3_DUO52HI53LO:G23	CPC004_A375_6H_X1	G23	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	3	13	CPC004_A375_6H_X2_B3_DUO52HI53LO:G23	CPC004_A375_6H_X2	G23	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	3	13	CPC004_A375_6H_X3_B3_DUO52HI53LO:G23	CPC004_A375_6H_X3	G23	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	3	13	CPC017_A375_6H_X4_F1B5_DUO52HI53LO:O16	CPC017_A375_6H_X4	O16	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	3	13	CPC011_A375_6H_X1_B3_DUO52HI53LO:G15	CPC011_A375_6H_X1	G15	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	3	13	CPC011_A375_6H_X2_B3_DUO52HI53LO:G15	CPC011_A375_6H_X2	G15	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	3	13	CPC011_A375_6H_X3_B3_DUO52HI53LO:G15	CPC011_A375_6H_X3	G15	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	3	13	CPC017_A375_6H_X2_B4_DUO52HI53LO:O16	CPC017_A375_6H_X2	O16	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	3	13	CPC017_A375_6H_X3_B4_DUO52HI53LO:O16	CPC017_A375_6H_X3	O16	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K54462405	3	13	CPC017_A375_6H_X4_F1B5_DUO52HI53LO:I07	CPC017_A375_6H_X4	I07	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K54462405	3	13	CPC020_A375_6H_X1_B4_DUO52HI53LO:O02	CPC020_A375_6H_X1	O02	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K54462405	3	13	CPC020_A375_6H_X3_B4_DUO52HI53LO:O02	CPC020_A375_6H_X3	O02	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K54462405	3	13	CPC020_A375_6H_X4_B5_DUO52HI53LO:O02	CPC020_A375_6H_X4	O02	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K54462405	3	13	CPC020_A375_6H_X5_F1B5_DUO52HI53LO:O02	CPC020_A375_6H_X5	O02	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K54462405	3	13	CPC017_A375_6H_X2_B4_DUO52HI53LO:I07	CPC017_A375_6H_X2	I07	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K54462405	3	13	CPC017_A375_6H_X3_B4_DUO52HI53LO:I07	CPC017_A375_6H_X3	I07	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	12	CPC005_A375_24H_X1_B3_DUO52HI53LO:P19	CPC005_A375_24H_X1	P19	trt_cp	10.0	um	24	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	12	CPC005_A375_24H_X2_B3_DUO52HI53LO:P19	CPC005_A375_24H_X2	P19	trt_cp	10.0	um	24	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	12	CPC005_A375_24H_X3_B3_DUO52HI53LO:P19	CPC005_A375_24H_X3	P19	trt_cp	10.0	um	24	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	12	CPC005_A375_6H_X1_B3_DUO52HI53LO:P19	CPC005_A375_6H_X1	P19	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	12	CPC005_A375_6H_X2_B3_DUO52HI53LO:P19	CPC005_A375_6H_X2	P19	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	12	CPC005_A375_6H_X3_B3_DUO52HI53LO:P19	CPC005_A375_6H_X3	P19	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	12	CPC009_A375_6H_X2_F1B3_DUO52HI53LO:J24	CPC009_A375_6H_X2	J24	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	12	CPC009_A375_6H_X5_F1B5_DUO52HI53LO:J24	CPC009_A375_6H_X5	J24	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	12	CPC009_A375_6H_X1_B3_DUO52HI53LO:J24	CPC009_A375_6H_X1	J24	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	12	CPC009_A375_6H_X4_B5_DUO52HI53LO:J24	CPC009_A375_6H_X4	J24	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003404	N06AB08	fluvoxamine	BRD-K31534764	2	7	CPC011_A375_6H_X1_B3_DUO52HI53LO:E15	CPC011_A375_6H_X1	E15	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003404	N06AB08	fluvoxamine	BRD-K31534764	2	7	CPC011_A375_6H_X2_B3_DUO52HI53LO:E15	CPC011_A375_6H_X2	E15	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003404	N06AB08	fluvoxamine	BRD-K31534764	2	7	CPC011_A375_6H_X3_B3_DUO52HI53LO:E15	CPC011_A375_6H_X3	E15	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003404	N06AB08	fluvoxamine	BRD-K72676686	2	13	CPC016_A375_6H_X1_B4_DUO52HI53LO:M15	CPC016_A375_6H_X1	M15	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003404	N06AB08	fluvoxamine	BRD-K72676686	2	13	CPC016_A375_6H_X2_B4_DUO52HI53LO:M15	CPC016_A375_6H_X2	M15	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003404	N06AB08	fluvoxamine	BRD-K72676686	2	13	CPC016_A375_6H_X3_B4_DUO52HI53LO:M15	CPC016_A375_6H_X3	M15	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003404	N06AB08	fluvoxamine	BRD-K72676686	2	13	CPC016_A375_6H_X4_B5_DUO52HI53LO:M15	CPC016_A375_6H_X4	M15	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003404	N06AB08	fluvoxamine	BRD-K72676686	2	13	CPC016_A375_6H_X5_B5_DUO52HI53LO:M15	CPC016_A375_6H_X5	M15	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003675	N06AF03	phenelzine	BRD-K87024524	1	9	CPC009_A375_6H_X1_B3_DUO52HI53LO:K23	CPC009_A375_6H_X1	K23	trt_cp	10.0	um	6	h	A375	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
