cid	atc	pert_iname	pert_id	pert_count	cell_id_count	inst_id	cell_id	det_plate	det_well	pert_mfc_id	pert_dose	pert_dose_unit	pert_type	pert_time	pert_time_unit	cell_type	base_cell_id	precursor_cell_id	modification	sample_type	primary_site	subtype	original_growth_pattern	provider_catalog_id	original_source_vendor	donor_age	donor_sex	donor_ethnicity
CID100002771	N06AB10	citalopram	BRD-A47598013	1	7	REP.A017_A375_24H_X3_B23:C15	A375	REP.A017_A375_24H_X3_B23	C15	BRD-A47598013-004-16-0	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB10	citalopram	BRD-A47598013	1	7	REP.A017_A375_24H_X3_B23:C16	A375	REP.A017_A375_24H_X3_B23	C16	BRD-A47598013-004-16-0	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB10	citalopram	BRD-A47598013	1	7	REP.A017_A375_24H_X3_B23:C17	A375	REP.A017_A375_24H_X3_B23	C17	BRD-A47598013-004-16-0	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002771	N06AB10	citalopram	BRD-A47598013	1	7	REP.A017_A375_24H_X3_B23:C18	A375	REP.A017_A375_24H_X3_B23	C18	BRD-A47598013-004-16-0	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	7	REP.A007_A375_24H_X1_B22:I19	A375	REP.A007_A375_24H_X1_B22	I19	BRD-K52989797-003-26-4	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	7	REP.A007_A375_24H_X1_B22:I20	A375	REP.A007_A375_24H_X1_B22	I20	BRD-K52989797-003-26-4	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	7	REP.A007_A375_24H_X1_B22:I21	A375	REP.A007_A375_24H_X1_B22	I21	BRD-K52989797-003-26-4	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	7	REP.A007_A375_24H_X1_B22:I22	A375	REP.A007_A375_24H_X1_B22	I22	BRD-K52989797-003-26-4	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	7	REP.A007_A375_24H_X1_B22:I23	A375	REP.A007_A375_24H_X1_B22	I23	BRD-K52989797-003-26-4	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	7	REP.A007_A375_24H_X1_B22:I24	A375	REP.A007_A375_24H_X1_B22	I24	BRD-K52989797-003-26-4	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	7	REP.A007_A375_24H_X2_B22:I19	A375	REP.A007_A375_24H_X2_B22	I19	BRD-K52989797-003-26-4	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	7	REP.A007_A375_24H_X2_B22:I20	A375	REP.A007_A375_24H_X2_B22	I20	BRD-K52989797-003-26-4	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	7	REP.A007_A375_24H_X2_B22:I21	A375	REP.A007_A375_24H_X2_B22	I21	BRD-K52989797-003-26-4	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	7	REP.A007_A375_24H_X2_B22:I22	A375	REP.A007_A375_24H_X2_B22	I22	BRD-K52989797-003-26-4	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	7	REP.A007_A375_24H_X2_B22:I23	A375	REP.A007_A375_24H_X2_B22	I23	BRD-K52989797-003-26-4	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	7	REP.A007_A375_24H_X2_B22:I24	A375	REP.A007_A375_24H_X2_B22	I24	BRD-K52989797-003-26-4	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	7	REP.A007_A375_24H_X3_B22:I19	A375	REP.A007_A375_24H_X3_B22	I19	BRD-K52989797-003-26-4	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	7	REP.A007_A375_24H_X3_B22:I20	A375	REP.A007_A375_24H_X3_B22	I20	BRD-K52989797-003-26-4	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	7	REP.A007_A375_24H_X3_B22:I21	A375	REP.A007_A375_24H_X3_B22	I21	BRD-K52989797-003-26-4	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	7	REP.A007_A375_24H_X3_B22:I22	A375	REP.A007_A375_24H_X3_B22	I22	BRD-K52989797-003-26-4	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	7	REP.A007_A375_24H_X3_B22:I23	A375	REP.A007_A375_24H_X3_B22	I23	BRD-K52989797-003-26-4	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100002801	N06AA04	clomipramine	BRD-K52989797	1	7	REP.A007_A375_24H_X3_B22:I24	A375	REP.A007_A375_24H_X3_B22	I24	BRD-K52989797-003-26-4	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	1	7	REP.A014_A375_24H_X1_B23:N01	A375	REP.A014_A375_24H_X1_B23	N01	BRD-K37694030-003-12-7	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	1	7	REP.A014_A375_24H_X1_B23:N02	A375	REP.A014_A375_24H_X1_B23	N02	BRD-K37694030-003-12-7	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	1	7	REP.A014_A375_24H_X1_B23:N03	A375	REP.A014_A375_24H_X1_B23	N03	BRD-K37694030-003-12-7	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	1	7	REP.A014_A375_24H_X1_B23:N04	A375	REP.A014_A375_24H_X1_B23	N04	BRD-K37694030-003-12-7	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	1	7	REP.A014_A375_24H_X1_B23:N05	A375	REP.A014_A375_24H_X1_B23	N05	BRD-K37694030-003-12-7	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	1	7	REP.A014_A375_24H_X1_B23:N06	A375	REP.A014_A375_24H_X1_B23	N06	BRD-K37694030-003-12-7	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	1	7	REP.A014_A375_24H_X2.A2_B25:N01	A375	REP.A014_A375_24H_X2.A2_B25	N01	BRD-K37694030-003-12-7	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	1	7	REP.A014_A375_24H_X2.A2_B25:N02	A375	REP.A014_A375_24H_X2.A2_B25	N02	BRD-K37694030-003-12-7	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	1	7	REP.A014_A375_24H_X2.A2_B25:N03	A375	REP.A014_A375_24H_X2.A2_B25	N03	BRD-K37694030-003-12-7	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	1	7	REP.A014_A375_24H_X2.A2_B25:N04	A375	REP.A014_A375_24H_X2.A2_B25	N04	BRD-K37694030-003-12-7	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	1	7	REP.A014_A375_24H_X2.A2_B25:N05	A375	REP.A014_A375_24H_X2.A2_B25	N05	BRD-K37694030-003-12-7	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	1	7	REP.A014_A375_24H_X2.A2_B25:N06	A375	REP.A014_A375_24H_X2.A2_B25	N06	BRD-K37694030-003-12-7	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	1	7	REP.A014_A375_24H_X3_B23:N01	A375	REP.A014_A375_24H_X3_B23	N01	BRD-K37694030-003-12-7	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	1	7	REP.A014_A375_24H_X3_B23:N02	A375	REP.A014_A375_24H_X3_B23	N02	BRD-K37694030-003-12-7	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	1	7	REP.A014_A375_24H_X3_B23:N03	A375	REP.A014_A375_24H_X3_B23	N03	BRD-K37694030-003-12-7	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	1	7	REP.A014_A375_24H_X3_B23:N04	A375	REP.A014_A375_24H_X3_B23	N04	BRD-K37694030-003-12-7	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	1	7	REP.A014_A375_24H_X3_B23:N05	A375	REP.A014_A375_24H_X3_B23	N05	BRD-K37694030-003-12-7	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003158	N06AA12	doxepin	BRD-K37694030	1	7	REP.A014_A375_24H_X3_B23:N06	A375	REP.A014_A375_24H_X3_B23	N06	BRD-K37694030-003-12-7	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	7	REP.A003_A375_24H_X1_B22:A13	A375	REP.A003_A375_24H_X1_B22	A13	BRD-A31159102-003-30-4	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	7	REP.A003_A375_24H_X1_B22:A14	A375	REP.A003_A375_24H_X1_B22	A14	BRD-A31159102-003-30-4	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	7	REP.A003_A375_24H_X1_B22:A15	A375	REP.A003_A375_24H_X1_B22	A15	BRD-A31159102-003-30-4	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	7	REP.A003_A375_24H_X1_B22:A16	A375	REP.A003_A375_24H_X1_B22	A16	BRD-A31159102-003-30-4	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	7	REP.A003_A375_24H_X1_B22:A17	A375	REP.A003_A375_24H_X1_B22	A17	BRD-A31159102-003-30-4	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	7	REP.A003_A375_24H_X1_B22:A18	A375	REP.A003_A375_24H_X1_B22	A18	BRD-A31159102-003-30-4	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	7	REP.A003_A375_24H_X2_B22:A13	A375	REP.A003_A375_24H_X2_B22	A13	BRD-A31159102-003-30-4	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	7	REP.A003_A375_24H_X2_B22:A14	A375	REP.A003_A375_24H_X2_B22	A14	BRD-A31159102-003-30-4	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	7	REP.A003_A375_24H_X2_B22:A15	A375	REP.A003_A375_24H_X2_B22	A15	BRD-A31159102-003-30-4	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	7	REP.A003_A375_24H_X2_B22:A16	A375	REP.A003_A375_24H_X2_B22	A16	BRD-A31159102-003-30-4	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	7	REP.A003_A375_24H_X2_B22:A17	A375	REP.A003_A375_24H_X2_B22	A17	BRD-A31159102-003-30-4	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	7	REP.A003_A375_24H_X2_B22:A18	A375	REP.A003_A375_24H_X2_B22	A18	BRD-A31159102-003-30-4	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	7	REP.A003_A375_24H_X3_B22:A13	A375	REP.A003_A375_24H_X3_B22	A13	BRD-A31159102-003-30-4	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	7	REP.A003_A375_24H_X3_B22:A14	A375	REP.A003_A375_24H_X3_B22	A14	BRD-A31159102-003-30-4	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	7	REP.A003_A375_24H_X3_B22:A15	A375	REP.A003_A375_24H_X3_B22	A15	BRD-A31159102-003-30-4	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	7	REP.A003_A375_24H_X3_B22:A16	A375	REP.A003_A375_24H_X3_B22	A16	BRD-A31159102-003-30-4	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	7	REP.A003_A375_24H_X3_B22:A17	A375	REP.A003_A375_24H_X3_B22	A17	BRD-A31159102-003-30-4	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003386	N06AB03	fluoxetine	BRD-A31159102	1	7	REP.A003_A375_24H_X3_B22:A18	A375	REP.A003_A375_24H_X3_B22	A18	BRD-A31159102-003-30-4	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003404	N06AB08	fluvoxamine	BRD-K53517854	1	7	REP.A016_A375_24H_X1_B23:H13	A375	REP.A016_A375_24H_X1_B23	H13	BRD-K53517854-051-01-4	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003404	N06AB08	fluvoxamine	BRD-K53517854	1	7	REP.A016_A375_24H_X1_B23:H14	A375	REP.A016_A375_24H_X1_B23	H14	BRD-K53517854-051-01-4	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003404	N06AB08	fluvoxamine	BRD-K53517854	1	7	REP.A016_A375_24H_X1_B23:H15	A375	REP.A016_A375_24H_X1_B23	H15	BRD-K53517854-051-01-4	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003404	N06AB08	fluvoxamine	BRD-K53517854	1	7	REP.A016_A375_24H_X1_B23:H16	A375	REP.A016_A375_24H_X1_B23	H16	BRD-K53517854-051-01-4	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003404	N06AB08	fluvoxamine	BRD-K53517854	1	7	REP.A016_A375_24H_X1_B23:H17	A375	REP.A016_A375_24H_X1_B23	H17	BRD-K53517854-051-01-4	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003404	N06AB08	fluvoxamine	BRD-K53517854	1	7	REP.A016_A375_24H_X1_B23:H18	A375	REP.A016_A375_24H_X1_B23	H18	BRD-K53517854-051-01-4	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003404	N06AB08	fluvoxamine	BRD-K53517854	1	7	REP.A016_A375_24H_X2_B23:H13	A375	REP.A016_A375_24H_X2_B23	H13	BRD-K53517854-051-01-4	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003404	N06AB08	fluvoxamine	BRD-K53517854	1	7	REP.A016_A375_24H_X2_B23:H14	A375	REP.A016_A375_24H_X2_B23	H14	BRD-K53517854-051-01-4	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003404	N06AB08	fluvoxamine	BRD-K53517854	1	7	REP.A016_A375_24H_X2_B23:H15	A375	REP.A016_A375_24H_X2_B23	H15	BRD-K53517854-051-01-4	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003404	N06AB08	fluvoxamine	BRD-K53517854	1	7	REP.A016_A375_24H_X2_B23:H16	A375	REP.A016_A375_24H_X2_B23	H16	BRD-K53517854-051-01-4	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003404	N06AB08	fluvoxamine	BRD-K53517854	1	7	REP.A016_A375_24H_X2_B23:H17	A375	REP.A016_A375_24H_X2_B23	H17	BRD-K53517854-051-01-4	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003404	N06AB08	fluvoxamine	BRD-K53517854	1	7	REP.A016_A375_24H_X2_B23:H18	A375	REP.A016_A375_24H_X2_B23	H18	BRD-K53517854-051-01-4	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003404	N06AB08	fluvoxamine	BRD-K53517854	1	7	REP.A016_A375_24H_X3_B23:H13	A375	REP.A016_A375_24H_X3_B23	H13	BRD-K53517854-051-01-4	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003404	N06AB08	fluvoxamine	BRD-K53517854	1	7	REP.A016_A375_24H_X3_B23:H14	A375	REP.A016_A375_24H_X3_B23	H14	BRD-K53517854-051-01-4	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003404	N06AB08	fluvoxamine	BRD-K53517854	1	7	REP.A016_A375_24H_X3_B23:H15	A375	REP.A016_A375_24H_X3_B23	H15	BRD-K53517854-051-01-4	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003404	N06AB08	fluvoxamine	BRD-K53517854	1	7	REP.A016_A375_24H_X3_B23:H16	A375	REP.A016_A375_24H_X3_B23	H16	BRD-K53517854-051-01-4	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003404	N06AB08	fluvoxamine	BRD-K53517854	1	7	REP.A016_A375_24H_X3_B23:H17	A375	REP.A016_A375_24H_X3_B23	H17	BRD-K53517854-051-01-4	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003404	N06AB08	fluvoxamine	BRD-K53517854	1	7	REP.A016_A375_24H_X3_B23:H18	A375	REP.A016_A375_24H_X3_B23	H18	BRD-K53517854-051-01-4	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003696	N06AA02	imipramine	BRD-K38436528	1	7	REP.A013_A375_24H_X1_B24:E01	A375	REP.A013_A375_24H_X1_B24	E01	BRD-K38436528-003-26-1	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003696	N06AA02	imipramine	BRD-K38436528	1	7	REP.A013_A375_24H_X1_B24:E02	A375	REP.A013_A375_24H_X1_B24	E02	BRD-K38436528-003-26-1	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003696	N06AA02	imipramine	BRD-K38436528	1	7	REP.A013_A375_24H_X1_B24:E03	A375	REP.A013_A375_24H_X1_B24	E03	BRD-K38436528-003-26-1	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003696	N06AA02	imipramine	BRD-K38436528	1	7	REP.A013_A375_24H_X1_B24:E04	A375	REP.A013_A375_24H_X1_B24	E04	BRD-K38436528-003-26-1	0.37037	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003696	N06AA02	imipramine	BRD-K38436528	1	7	REP.A013_A375_24H_X1_B24:E05	A375	REP.A013_A375_24H_X1_B24	E05	BRD-K38436528-003-26-1	0.123457	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003696	N06AA02	imipramine	BRD-K38436528	1	7	REP.A013_A375_24H_X1_B24:E06	A375	REP.A013_A375_24H_X1_B24	E06	BRD-K38436528-003-26-1	0.0411523	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003696	N06AA02	imipramine	BRD-K38436528	1	7	REP.A013_A375_24H_X2_B24:E01	A375	REP.A013_A375_24H_X2_B24	E01	BRD-K38436528-003-26-1	10.0	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003696	N06AA02	imipramine	BRD-K38436528	1	7	REP.A013_A375_24H_X2_B24:E02	A375	REP.A013_A375_24H_X2_B24	E02	BRD-K38436528-003-26-1	3.33333	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
CID100003696	N06AA02	imipramine	BRD-K38436528	1	7	REP.A013_A375_24H_X2_B24:E03	A375	REP.A013_A375_24H_X2_B24	E03	BRD-K38436528-003-26-1	1.11111	um	trt_cp	24.0	h	cell line	A375	-666	-666	tumor	skin	malignant melanoma	adherent	CRL-1619	ATCC	54	F	-666
